id,language,Autoria,task_type,html_url,repo_url
2924346605,Java,Devin,feat,https://github.com/chendaben/langchain4j-demo/pull/9,https://api.github.com/repos/chendaben/langchain4j-demo
3212197019,Java,Devin,feat,https://github.com/GincoInc/gew-kmp/pull/168,https://api.github.com/repos/GincoInc/gew-kmp
2924861472,Java,Devin,feat,https://github.com/chendaben/langchain4j-demo/pull/13,https://api.github.com/repos/chendaben/langchain4j-demo
2925165277,Java,Devin,chore,https://github.com/chendaben/langchain4j-demo/pull/17,https://api.github.com/repos/chendaben/langchain4j-demo
2924871943,Java,Devin,feat,https://github.com/chendaben/langchain4j-demo/pull/14,https://api.github.com/repos/chendaben/langchain4j-demo
2926901370,Java,Devin,chore,https://github.com/chendaben/langchain4j-demo/pull/18,https://api.github.com/repos/chendaben/langchain4j-demo
2924470568,Java,Devin,fix,https://github.com/chendaben/langchain4j-demo/pull/10,https://api.github.com/repos/chendaben/langchain4j-demo
2927011134,Java,Devin,feat,https://github.com/chendaben/langchain4j-demo/pull/22,https://api.github.com/repos/chendaben/langchain4j-demo
2926948950,Java,Devin,chore,https://github.com/chendaben/langchain4j-demo/pull/19,https://api.github.com/repos/chendaben/langchain4j-demo
3169692167,Java,Devin,fix,https://github.com/aegif/NemakiWare/pull/378,https://api.github.com/repos/aegif/NemakiWare
3171064371,Java,Devin,feat,https://github.com/raimonvibe/ecommerce-microservices-java/pull/12,https://api.github.com/repos/raimonvibe/ecommerce-microservices-java
3247239929,Java,Devin,fix,https://github.com/rajib10682/lms-content-mgmt-service/pull/4,https://api.github.com/repos/rajib10682/lms-content-mgmt-service
3247740021,Java,Devin,chore,https://github.com/BGMoneyCounter/Back/pull/14,https://api.github.com/repos/BGMoneyCounter/Back
3248048382,Java,Devin,fix,https://github.com/BGMoneyCounter/Back/pull/15,https://api.github.com/repos/BGMoneyCounter/Back
3077863076,Java,Devin,chore,https://github.com/NDViet/selenium/pull/184,https://api.github.com/repos/NDViet/selenium
3247538787,Java,Devin,chore,https://github.com/kurosawa-kuro/microservices-springboot-cloudspring/pull/1,https://api.github.com/repos/kurosawa-kuro/microservices-springboot-cloudspring
3248081209,Java,Devin,feat,https://github.com/BGMoneyCounter/Back/pull/16,https://api.github.com/repos/BGMoneyCounter/Back
3077902388,Java,Devin,feat,https://github.com/NDViet/selenium/pull/185,https://api.github.com/repos/NDViet/selenium
3022238710,Java,Devin,chore,https://github.com/jhacksman/interoptest/pull/4,https://api.github.com/repos/jhacksman/interoptest
3022234978,Java,Devin,chore,https://github.com/jhacksman/interoptest/pull/3,https://api.github.com/repos/jhacksman/interoptest
3022196232,Java,Devin,chore,https://github.com/jhacksman/interoptest/pull/2,https://api.github.com/repos/jhacksman/interoptest
3021881680,Java,Devin,feat,https://github.com/jhacksman/interoptest/pull/1,https://api.github.com/repos/jhacksman/interoptest
3315309081,Java,Devin,feat,https://github.com/JuniperaDev/erp-system/pull/104,https://api.github.com/repos/JuniperaDev/erp-system
3316120461,Java,Devin,chore,https://github.com/Custom-Devin-Demos/spring-boot-realworld-example-app/pull/3,https://api.github.com/repos/Custom-Devin-Demos/spring-boot-realworld-example-app
3316291326,Java,Devin,chore,https://github.com/Custom-Devin-Demos/spring-boot-realworld-example-app/pull/4,https://api.github.com/repos/Custom-Devin-Demos/spring-boot-realworld-example-app
3336518550,Java,Devin,feat,https://github.com/innerlooptek-ship-it/rules/pull/11,https://api.github.com/repos/innerlooptek-ship-it/rules
3445440571,Java,Devin,chore,https://github.com/COG-GTM/ftgo-monolith/pull/10,https://api.github.com/repos/COG-GTM/ftgo-monolith
3254584260,Java,Devin,fix,https://github.com/alex-baker-cdm/library_demo/pull/7,https://api.github.com/repos/alex-baker-cdm/library_demo
3445448361,Java,Devin,chore,https://github.com/Windsurf-Samples/spring-boot-realworld-example-app/pull/16,https://api.github.com/repos/Windsurf-Samples/spring-boot-realworld-example-app
3266549029,Java,Devin,feat,https://github.com/ksnatha/Tracker/pull/2,https://api.github.com/repos/ksnatha/Tracker
3266454034,Java,Devin,chore,https://github.com/ksnatha/Tracker/pull/1,https://api.github.com/repos/ksnatha/Tracker
3267364815,Java,Devin,chore,https://github.com/mbatchelor81/inventory-demo/pull/7,https://api.github.com/repos/mbatchelor81/inventory-demo
3267098693,Java,Devin,feat,https://github.com/JuniperaDev/java-legacy/pull/13,https://api.github.com/repos/JuniperaDev/java-legacy
3267585467,Java,Devin,feat,https://github.com/alex-baker-cdm/library_demo/pull/9,https://api.github.com/repos/alex-baker-cdm/library_demo
3267826999,Java,Devin,chore,https://github.com/alex-baker-cdm/library_demo/pull/11,https://api.github.com/repos/alex-baker-cdm/library_demo
3267817667,Java,Devin,chore,https://github.com/alex-baker-cdm/library_demo/pull/10,https://api.github.com/repos/alex-baker-cdm/library_demo
3377436056,Java,Devin,chore,https://github.com/BlakeUsenick2/spring-boot-realworld-example-app/pull/3,https://api.github.com/repos/BlakeUsenick2/spring-boot-realworld-example-app
3377217770,Java,Devin,feat,https://github.com/alex-baker-cdm/library_demo/pull/20,https://api.github.com/repos/alex-baker-cdm/library_demo
3377853937,Java,Devin,chore,https://github.com/COG-GTM/ci-t_open_issues/pull/5,https://api.github.com/repos/COG-GTM/ci-t_open_issues
3378087287,Java,Devin,feat,https://github.com/satoshi-watanabe-0001/ahamo-dummy-demo2-application-service/pull/3,https://api.github.com/repos/satoshi-watanabe-0001/ahamo-dummy-demo2-application-service
3378242633,Java,Devin,feat,https://github.com/satoshi-watanabe-0001/ahamo-dummy-demo2-backend-template/pull/3,https://api.github.com/repos/satoshi-watanabe-0001/ahamo-dummy-demo2-backend-template
3377977869,Java,Devin,feat,https://github.com/satoshi-watanabe-0001/ahamo-dummy-demo2-backend-template/pull/2,https://api.github.com/repos/satoshi-watanabe-0001/ahamo-dummy-demo2-backend-template
3495511897,Java,Devin,chore,https://github.com/Windsurf-Samples/spring-boot-realworld-example-app/pull/29,https://api.github.com/repos/Windsurf-Samples/spring-boot-realworld-example-app
3378287820,Java,Devin,feat,https://github.com/satoshi-watanabe-0001/ahamo-dummy-demo2-product-service/pull/4,https://api.github.com/repos/satoshi-watanabe-0001/ahamo-dummy-demo2-product-service
3496160413,Java,Devin,feat,https://github.com/taylor-curran/spring-boot-realworld-example-app/pull/18,https://api.github.com/repos/taylor-curran/spring-boot-realworld-example-app
3495701474,Java,Devin,feat,https://github.com/Infosys-BNY/spring-boot-realworld-example-app/pull/7,https://api.github.com/repos/Infosys-BNY/spring-boot-realworld-example-app
3496215004,Java,Devin,chore,https://github.com/taylor-curran/spring-boot-realworld-example-app/pull/19,https://api.github.com/repos/taylor-curran/spring-boot-realworld-example-app
3496229257,Java,Devin,chore,https://github.com/also2test-ctrl/java-selenium/pull/4,https://api.github.com/repos/also2test-ctrl/java-selenium
3496557239,Java,Devin,feat,https://github.com/mbatchelor81/spring-boot-realworld-example-app/pull/6,https://api.github.com/repos/mbatchelor81/spring-boot-realworld-example-app
3496621538,Java,Devin,chore,https://github.com/mbatchelor81/awips2/pull/4,https://api.github.com/repos/mbatchelor81/awips2
2900725732,Java,Devin,feat,https://github.com/pwrlabs/PWR-Labs-Utils/pull/4,https://api.github.com/repos/pwrlabs/PWR-Labs-Utils
3481674504,Java,Devin,chore,https://github.com/ganne-sriram/Devin-Rule-management-/pull/1,https://api.github.com/repos/ganne-sriram/Devin-Rule-management-
3481860851,Java,Devin,feat,https://github.com/ganne-sriram/rule-management-app/pull/1,https://api.github.com/repos/ganne-sriram/rule-management-app
3481701029,Java,Devin,feat,https://github.com/mbatchelor81/awips2/pull/1,https://api.github.com/repos/mbatchelor81/awips2
3481982292,Java,Devin,feat,https://github.com/ganne-sriram/rule-management-app/pull/2,https://api.github.com/repos/ganne-sriram/rule-management-app
2988982910,Java,Devin,feat,https://github.com/AnthonyKot/stock-tok/pull/1,https://api.github.com/repos/AnthonyKot/stock-tok
3092062813,Java,Devin,chore,https://github.com/NDViet/selenium/pull/207,https://api.github.com/repos/NDViet/selenium
3223963218,Java,Devin,feat,https://github.com/callibrity/mocapi/pull/5,https://api.github.com/repos/callibrity/mocapi
3036204224,Java,Devin,chore,https://github.com/goldmansachsinnovationcenter/gs-collections-bhagatr/pull/14,https://api.github.com/repos/goldmansachsinnovationcenter/gs-collections-bhagatr
3488006475,Java,Devin,feat,https://github.com/mbatchelor81/awips2/pull/3,https://api.github.com/repos/mbatchelor81/awips2
3486811908,Java,Devin,chore,https://github.com/Windsurf-Samples/spring-boot-realworld-example-app/pull/28,https://api.github.com/repos/Windsurf-Samples/spring-boot-realworld-example-app
3489051721,Java,Devin,chore,https://github.com/COG-GTM/ftgo-monolith/pull/16,https://api.github.com/repos/COG-GTM/ftgo-monolith
3489191041,Java,Devin,chore,https://github.com/COG-GTM/ftgo-monolith/pull/17,https://api.github.com/repos/COG-GTM/ftgo-monolith
2845693618,Java,Devin,feat,https://github.com/bryce-h-t/sample-microservices-protobuf/pull/7,https://api.github.com/repos/bryce-h-t/sample-microservices-protobuf
3045045035,Java,Devin,feat,https://github.com/goldmansachsinnovationcenter/self-service-scheduler/pull/4,https://api.github.com/repos/goldmansachsinnovationcenter/self-service-scheduler
3045177975,Java,Devin,feat,https://github.com/goldmansachsinnovationcenter/self-service-scheduler/pull/5,https://api.github.com/repos/goldmansachsinnovationcenter/self-service-scheduler
3045629076,Java,Devin,feat,https://github.com/goldmansachsinnovationcenter/self-service-scheduler/pull/6,https://api.github.com/repos/goldmansachsinnovationcenter/self-service-scheduler
3045049735,Java,Devin,chore,https://github.com/makeOurCity/moc-java/pull/11,https://api.github.com/repos/makeOurCity/moc-java
3436683069,Java,Devin,feat,https://github.com/satoshi-watanabe-0001/ahamo-dummy-demo2-content-service/pull/4,https://api.github.com/repos/satoshi-watanabe-0001/ahamo-dummy-demo2-content-service
3386932690,Java,Devin,chore,https://github.com/also2test-ctrl/java-selenium/pull/1,https://api.github.com/repos/also2test-ctrl/java-selenium
3387053480,Java,Devin,feat,https://github.com/also2test-ctrl/java-selenium/pull/2,https://api.github.com/repos/also2test-ctrl/java-selenium
3387196068,Java,Devin,fix,https://github.com/also2test-ctrl/java-selenium/pull/3,https://api.github.com/repos/also2test-ctrl/java-selenium
3387927286,Java,Devin,feat,https://github.com/JuniperaDev/erp-system/pull/133,https://api.github.com/repos/JuniperaDev/erp-system
3273878234,Java,Devin,fix,https://github.com/JuniperaDev/java-legacy/pull/14,https://api.github.com/repos/JuniperaDev/java-legacy
3274163107,Java,Devin,feat,https://github.com/JuniperaDev/erp-system/pull/1,https://api.github.com/repos/JuniperaDev/erp-system
3274061284,Java,Devin,chore,https://github.com/harvinder-singh-microversesystems/microversebasicapp/pull/2,https://api.github.com/repos/harvinder-singh-microversesystems/microversebasicapp
3396789725,Java,Devin,chore,https://github.com/ashish-019-hash/n8n-repo/pull/3,https://api.github.com/repos/ashish-019-hash/n8n-repo
3396633338,Java,Devin,chore,https://github.com/aegif/NemakiWare/pull/383,https://api.github.com/repos/aegif/NemakiWare
3396856273,Java,Devin,chore,https://github.com/ashish-019-hash/n8n-repo/pull/4,https://api.github.com/repos/ashish-019-hash/n8n-repo
3367001910,Java,Devin,chore,https://github.com/connorh-lgtm/spring-boot-realworld-example-app/pull/9,https://api.github.com/repos/connorh-lgtm/spring-boot-realworld-example-app
3366942036,Java,Devin,chore,https://github.com/connorh-lgtm/spring-boot-realworld-example-app/pull/8,https://api.github.com/repos/connorh-lgtm/spring-boot-realworld-example-app
3367042175,Java,Devin,feat,https://github.com/chrisgroks/spring-boot-blogging-app/pull/3,https://api.github.com/repos/chrisgroks/spring-boot-blogging-app
3367109642,Java,Devin,feat,https://github.com/chrisgroks/spring-boot-blogging-app/pull/4,https://api.github.com/repos/chrisgroks/spring-boot-blogging-app
3367232848,Java,Devin,chore,https://github.com/JuniperaDev/erp-system/pull/129,https://api.github.com/repos/JuniperaDev/erp-system
3367317799,Java,Devin,docs,https://github.com/connorh-lgtm/spring-boot-realworld-example-app/pull/10,https://api.github.com/repos/connorh-lgtm/spring-boot-realworld-example-app
3367422930,Java,Devin,chore,https://github.com/chrisgroks/spring-boot-blogging-app/pull/5,https://api.github.com/repos/chrisgroks/spring-boot-blogging-app
3367535907,Java,Devin,feat,https://github.com/chrisgroks/spring-boot-blogging-app/pull/8,https://api.github.com/repos/chrisgroks/spring-boot-blogging-app
3367468464,Java,Devin,chore,https://github.com/chrisgroks/spring-boot-blogging-app/pull/7,https://api.github.com/repos/chrisgroks/spring-boot-blogging-app
3367423175,Java,Devin,feat,https://github.com/chrisgroks/spring-boot-blogging-app/pull/6,https://api.github.com/repos/chrisgroks/spring-boot-blogging-app
3367734799,Java,Devin,chore,https://github.com/haydenhibberd/spring-boot-realworld-example-app/pull/1,https://api.github.com/repos/haydenhibberd/spring-boot-realworld-example-app
3367796090,Java,Devin,feat,https://github.com/chrisgroks/spring-boot-blogging-app/pull/9,https://api.github.com/repos/chrisgroks/spring-boot-blogging-app
3367916135,Java,Devin,chore,https://github.com/chrisgroks/spring-boot-blogging-app/pull/10,https://api.github.com/repos/chrisgroks/spring-boot-blogging-app
3415566467,Java,Devin,fix,https://github.com/CognitionTeam10/openmrs-core/pull/7,https://api.github.com/repos/CognitionTeam10/openmrs-core
3415575672,Java,Devin,fix,https://github.com/sharkyy/home-assistant-floor-plan/pull/4,https://api.github.com/repos/sharkyy/home-assistant-floor-plan
3415726068,Java,Devin,chore,https://github.com/Custom-Devin-Demos/spring-boot-realworld-example-app/pull/6,https://api.github.com/repos/Custom-Devin-Demos/spring-boot-realworld-example-app
3415654751,Java,Devin,feat,https://github.com/Custom-Devin-Demos/spring-boot-realworld-example-app/pull/5,https://api.github.com/repos/Custom-Devin-Demos/spring-boot-realworld-example-app
3406955083,Java,Devin,feat,https://github.com/alex-baker-cdm/library_demo/pull/21,https://api.github.com/repos/alex-baker-cdm/library_demo
3406420425,Java,Devin,chore,https://github.com/Cloud-Solutions-International/antikythera/pull/106,https://api.github.com/repos/Cloud-Solutions-International/antikythera
3407962181,Java,Devin,chore,https://github.com/Windsurf-Samples/spring-boot-realworld-example-app/pull/3,https://api.github.com/repos/Windsurf-Samples/spring-boot-realworld-example-app
3408122677,Java,Devin,chore,https://github.com/dillonvargo/openmrs-core/pull/1,https://api.github.com/repos/dillonvargo/openmrs-core
3408132487,Java,Devin,chore,https://github.com/CognitionTeam10/openmrs-core/pull/1,https://api.github.com/repos/CognitionTeam10/openmrs-core
3129015609,Java,Devin,chore,https://github.com/zhouwenb-org/online-store/pull/10,https://api.github.com/repos/zhouwenb-org/online-store
3129587128,Java,Devin,chore,https://github.com/lsportsltd/trade360-java-sdk/pull/86,https://api.github.com/repos/lsportsltd/trade360-java-sdk
2945811010,Java,Devin,feat,https://github.com/goldmansachsinnovationcenter/rule-engine-garnit/pull/3,https://api.github.com/repos/goldmansachsinnovationcenter/rule-engine-garnit
2945450469,Java,Devin,feat,https://github.com/goldmansachsinnovationcenter/rule-engine-garnit/pull/2,https://api.github.com/repos/goldmansachsinnovationcenter/rule-engine-garnit
2945906918,Java,Devin,fix,https://github.com/goldmansachsinnovationcenter/rule-engine-garnit/pull/4,https://api.github.com/repos/goldmansachsinnovationcenter/rule-engine-garnit
2946029915,Java,Devin,chore,https://github.com/goldmansachsinnovationcenter/rule-engine-garnit/pull/5,https://api.github.com/repos/goldmansachsinnovationcenter/rule-engine-garnit
2946145078,Java,Devin,feat,https://github.com/goldmansachsinnovationcenter/rule-engine-garnit/pull/6,https://api.github.com/repos/goldmansachsinnovationcenter/rule-engine-garnit
2946311183,Java,Devin,chore,https://github.com/goldmansachsinnovationcenter/rule-engine-garnit/pull/8,https://api.github.com/repos/goldmansachsinnovationcenter/rule-engine-garnit
2946240074,Java,Devin,feat,https://github.com/goldmansachsinnovationcenter/rule-engine-garnit/pull/7,https://api.github.com/repos/goldmansachsinnovationcenter/rule-engine-garnit
3471187316,Java,Devin,feat,https://github.com/Infosys-BNY/spring-boot-realworld-example-app/pull/1,https://api.github.com/repos/Infosys-BNY/spring-boot-realworld-example-app
3471212577,Java,Devin,feat,https://github.com/Infosys-BNY/spring-boot-realworld-example-app/pull/2,https://api.github.com/repos/Infosys-BNY/spring-boot-realworld-example-app
3040723751,Java,Devin,chore,https://github.com/goldmansachsinnovationcenter/gs-collections-bhagatr/pull/16,https://api.github.com/repos/goldmansachsinnovationcenter/gs-collections-bhagatr
3040643386,Java,Devin,chore,https://github.com/goldmansachsinnovationcenter/gs-collections-bhagatr/pull/15,https://api.github.com/repos/goldmansachsinnovationcenter/gs-collections-bhagatr
3425890196,Java,Devin,feat,https://github.com/GincoInc/gew-kmp/pull/172,https://api.github.com/repos/GincoInc/gew-kmp
3426386080,Java,Devin,chore,https://github.com/Windsurf-Samples/spring-boot-realworld-example-app/pull/8,https://api.github.com/repos/Windsurf-Samples/spring-boot-realworld-example-app
3426500619,Java,Devin,chore,https://github.com/Windsurf-Samples/spring-boot-realworld-example-app/pull/9,https://api.github.com/repos/Windsurf-Samples/spring-boot-realworld-example-app
3426896092,Java,Devin,chore,https://github.com/chrisgroks/spring-boot-blogging-app/pull/12,https://api.github.com/repos/chrisgroks/spring-boot-blogging-app
3426625634,Java,Devin,feat,https://github.com/alex-baker-cdm/library_demo/pull/23,https://api.github.com/repos/alex-baker-cdm/library_demo
3427054303,Java,Devin,chore,https://github.com/Windsurf-Samples/spring-boot-realworld-example-app/pull/10,https://api.github.com/repos/Windsurf-Samples/spring-boot-realworld-example-app
3427102531,Java,Devin,chore,https://github.com/chrisgroks/spring-boot-blogging-app/pull/13,https://api.github.com/repos/chrisgroks/spring-boot-blogging-app
3233757648,Java,Devin,chore,https://github.com/alex-baker-cdm/library_demo/pull/2,https://api.github.com/repos/alex-baker-cdm/library_demo
3298705223,Java,Devin,feat,https://github.com/fliang-zuora/devin-payment-integration/pull/4,https://api.github.com/repos/fliang-zuora/devin-payment-integration
3233628372,Java,Devin,chore,https://github.com/alex-baker-cdm/library_demo/pull/1,https://api.github.com/repos/alex-baker-cdm/library_demo
3299383277,Java,Devin,feat,https://github.com/fliang-zuora/devin-payment-integration/pull/6,https://api.github.com/repos/fliang-zuora/devin-payment-integration
3298822225,Java,Devin,chore,https://github.com/innerlooptek-ship-it/rules/pull/1,https://api.github.com/repos/innerlooptek-ship-it/rules
3300656259,Java,Devin,fix,https://github.com/JuniperaDev/erp-system/pull/82,https://api.github.com/repos/JuniperaDev/erp-system
3300706811,Java,Devin,feat,https://github.com/JuniperaDev/erp-system/pull/83,https://api.github.com/repos/JuniperaDev/erp-system
3300771692,Java,Devin,fix,https://github.com/JuniperaDev/erp-system/pull/84,https://api.github.com/repos/JuniperaDev/erp-system
3543732939,Java,Devin,chore,https://github.com/satoshi-watanabe-0001/ec-site-auth-service/pull/1,https://api.github.com/repos/satoshi-watanabe-0001/ec-site-auth-service
3543824847,Java,Devin,chore,https://github.com/Windsurf-Samples/spring-boot-realworld-example-app/pull/36,https://api.github.com/repos/Windsurf-Samples/spring-boot-realworld-example-app
3544014643,Java,Devin,fix,https://github.com/infosys-training/spring-boot-realworld-example-app/pull/38,https://api.github.com/repos/infosys-training/spring-boot-realworld-example-app
3544036593,Java,Devin,fix,https://github.com/infosys-training/spring-boot-realworld-example-app/pull/39,https://api.github.com/repos/infosys-training/spring-boot-realworld-example-app
3544265781,Java,Devin,fix,https://github.com/infosys-training/spring-boot-realworld-example-app/pull/40,https://api.github.com/repos/infosys-training/spring-boot-realworld-example-app
3544164268,Java,Devin,chore,https://github.com/Windsurf-Samples/spring-boot-realworld-example-app/pull/37,https://api.github.com/repos/Windsurf-Samples/spring-boot-realworld-example-app
3544799031,Java,Devin,chore,https://github.com/taylor-curran/target-springboot-cics/pull/11,https://api.github.com/repos/taylor-curran/target-springboot-cics
3544813941,Java,Devin,chore,https://github.com/taylor-curran/target-springboot-cics/pull/12,https://api.github.com/repos/taylor-curran/target-springboot-cics
3543013936,Java,Devin,docs,https://github.com/aegif/NemakiWare/pull/391,https://api.github.com/repos/aegif/NemakiWare
3544862035,Java,Devin,chore,https://github.com/taylor-curran/target-springboot-cics/pull/13,https://api.github.com/repos/taylor-curran/target-springboot-cics
3308054359,Java,Devin,chore,https://github.com/Custom-Devin-Demos/hive/pull/1,https://api.github.com/repos/Custom-Devin-Demos/hive
3125659458,Java,Devin,feat,https://github.com/NDViet/selenium/pull/227,https://api.github.com/repos/NDViet/selenium
3308063056,Java,Devin,chore,https://github.com/Custom-Devin-Demos/hive/pull/2,https://api.github.com/repos/Custom-Devin-Demos/hive
2776909763,Java,Devin,feat,https://github.com/andyhu-new/test-q-transform/pull/1,https://api.github.com/repos/andyhu-new/test-q-transform
3155414340,Java,Devin,feat,https://github.com/nipunb1/hello_World/pull/3,https://api.github.com/repos/nipunb1/hello_World
2803567078,Java,Devin,feat,https://github.com/graydelay/spring-cloud-user-service/pull/9,https://api.github.com/repos/graydelay/spring-cloud-user-service
3308072506,Java,Devin,chore,https://github.com/Custom-Devin-Demos/hive/pull/3,https://api.github.com/repos/Custom-Devin-Demos/hive
2776937953,Java,Devin,docs,https://github.com/andyhu-new/test-q-transform/pull/2,https://api.github.com/repos/andyhu-new/test-q-transform
3526641582,Java,Devin,feat,https://github.com/launchdarkly/java-core/pull/89,https://api.github.com/repos/launchdarkly/java-core
3116907945,Java,Devin,chore,https://github.com/ecchanger/crmall/pull/4,https://api.github.com/repos/ecchanger/crmall
3138104061,Java,Devin,chore,https://github.com/cmaistro/spring-backend-hex/pull/1,https://api.github.com/repos/cmaistro/spring-backend-hex
3163113485,Java,Devin,feat,https://github.com/johnny-la/go-compiler/pull/1,https://api.github.com/repos/johnny-la/go-compiler
3345485707,Java,Devin,feat,https://github.com/mbatchelor81/inventory-demo/pull/13,https://api.github.com/repos/mbatchelor81/inventory-demo
3345884341,Java,Devin,chore,https://github.com/Devin-BNY-Demo/spring-boot-realworld-example-app/pull/1,https://api.github.com/repos/Devin-BNY-Demo/spring-boot-realworld-example-app
3346144391,Java,Devin,chore,https://github.com/shoved/Algos/pull/1,https://api.github.com/repos/shoved/Algos
3346014062,Java,Devin,chore,https://github.com/Devin-BNY-Demo/spring-boot-realworld-example-app/pull/2,https://api.github.com/repos/Devin-BNY-Demo/spring-boot-realworld-example-app
3346172493,Java,Devin,feat,https://github.com/innerlooptek-ship-it/rules/pull/15,https://api.github.com/repos/innerlooptek-ship-it/rules
3086206541,Java,Devin,docs,https://github.com/dx-junkyard/spocomi-frontend/pull/16,https://api.github.com/repos/dx-junkyard/spocomi-frontend
3086250651,Java,Devin,chore,https://github.com/dx-junkyard/api-community-spring/pull/20,https://api.github.com/repos/dx-junkyard/api-community-spring
3086236758,Java,Devin,fix,https://github.com/NDViet/selenium/pull/194,https://api.github.com/repos/NDViet/selenium
3086544704,Java,Devin,fix,https://github.com/NDViet/selenium/pull/195,https://api.github.com/repos/NDViet/selenium
3086288189,Java,Devin,docs,https://github.com/dx-junkyard/api-community-spring/pull/21,https://api.github.com/repos/dx-junkyard/api-community-spring
3179189198,Java,Devin,feat,https://github.com/nipunb1/EMS_Learning_Service/pull/1,https://api.github.com/repos/nipunb1/EMS_Learning_Service
3087651618,Java,Devin,chore,https://github.com/dx-junkyard/api-community-spring/pull/22,https://api.github.com/repos/dx-junkyard/api-community-spring
3087110365,Java,Devin,fix,https://github.com/NDViet/selenium/pull/197,https://api.github.com/repos/NDViet/selenium
3179189348,Java,Devin,feat,https://github.com/nipunb1/EMS_Salary_Service/pull/1,https://api.github.com/repos/nipunb1/EMS_Salary_Service
2937524036,Java,Devin,fix,https://github.com/goldmansachsinnovationcenter/gs-collections-bhagatr/pull/1,https://api.github.com/repos/goldmansachsinnovationcenter/gs-collections-bhagatr
2937917187,Java,Devin,fix,https://github.com/goldmansachsinnovationcenter/gs-collections-bhagatr/pull/3,https://api.github.com/repos/goldmansachsinnovationcenter/gs-collections-bhagatr
2938249994,Java,Devin,chore,https://github.com/goldmansachsinnovationcenter/gs-collections-bhagatr/pull/4,https://api.github.com/repos/goldmansachsinnovationcenter/gs-collections-bhagatr
2937728665,Java,Devin,chore,https://github.com/goldmansachsinnovationcenter/gs-collections-bhagatr/pull/2,https://api.github.com/repos/goldmansachsinnovationcenter/gs-collections-bhagatr
3435065060,Java,Devin,chore,https://github.com/Windsurf-Samples/spring-boot-realworld-example-app/pull/13,https://api.github.com/repos/Windsurf-Samples/spring-boot-realworld-example-app
3190337830,Java,Claude_Code,feat,https://github.com/amorabot/Inscripted/pull/28,https://api.github.com/repos/amorabot/Inscripted
3435758406,Java,Devin,fix,https://github.com/connorh-lgtm/spring-boot-realworld-example-app/pull/11,https://api.github.com/repos/connorh-lgtm/spring-boot-realworld-example-app
3436074139,Java,Devin,feat,https://github.com/mongodb/mongo-jdbc-driver/pull/374,https://api.github.com/repos/mongodb/mongo-jdbc-driver
3148499799,Java,Devin,fix,https://github.com/aegif/NemakiWare/pull/371,https://api.github.com/repos/aegif/NemakiWare
3148526182,Java,Devin,feat,https://github.com/aegif/NemakiWare/pull/372,https://api.github.com/repos/aegif/NemakiWare
3193786351,Java,Claude_Code,feat,https://github.com/dotCMS/core/pull/32561,https://api.github.com/repos/dotCMS/core
3511568039,Java,Claude_Code,docs,https://github.com/tkm3d1a/CookConnect/pull/12,https://api.github.com/repos/tkm3d1a/CookConnect
3503323971,Java,Claude_Code,chore,https://github.com/Aiven-Open/bigquery-connector-for-apache-kafka/pull/149,https://api.github.com/repos/Aiven-Open/bigquery-connector-for-apache-kafka
3520988683,Java,Claude_Code,chore,https://github.com/XDagger/xdagj-p2p/pull/2,https://api.github.com/repos/XDagger/xdagj-p2p
3537712905,Java,Claude_Code,feat,https://github.com/gdfesta/tato-pocs/pull/4,https://api.github.com/repos/gdfesta/tato-pocs
3242472143,Java,Claude_Code,fix,https://github.com/Apurva007/pulsar/pull/7,https://api.github.com/repos/Apurva007/pulsar
3438422681,Java,Claude_Code,feat,https://github.com/omair-inam/gatling-report/pull/3,https://api.github.com/repos/omair-inam/gatling-report
3438724352,Java,Claude_Code,chore,https://github.com/hirokazu-kobayashi-koba-hiro/idp-server/pull/477,https://api.github.com/repos/hirokazu-kobayashi-koba-hiro/idp-server
3428532048,Java,Claude_Code,chore,https://github.com/hirokazu-kobayashi-koba-hiro/idp-server/pull/455,https://api.github.com/repos/hirokazu-kobayashi-koba-hiro/idp-server
3457741431,Java,Claude_Code,feat,https://github.com/amikos-tech/chromadb-java-client/pull/78,https://api.github.com/repos/amikos-tech/chromadb-java-client
3534382098,Java,Claude_Code,chore,https://github.com/hirokazu-kobayashi-koba-hiro/idp-server/pull/772,https://api.github.com/repos/hirokazu-kobayashi-koba-hiro/idp-server
3343272263,Java,Claude_Code,feat,https://github.com/DataSQRL/sqrl/pull/1504,https://api.github.com/repos/DataSQRL/sqrl
3403020356,Java,Claude_Code,feat,https://github.com/itmca/lifepuzzle-backend/pull/98,https://api.github.com/repos/itmca/lifepuzzle-backend
3403713867,Java,Claude_Code,feat,https://github.com/itmca/lifepuzzle-backend/pull/99,https://api.github.com/repos/itmca/lifepuzzle-backend
3351011709,Java,Claude_Code,feat,https://github.com/openrewrite/rewrite-maven-plugin/pull/1031,https://api.github.com/repos/openrewrite/rewrite-maven-plugin
3403771712,Java,Claude_Code,fix,https://github.com/itmca/lifepuzzle-backend/pull/100,https://api.github.com/repos/itmca/lifepuzzle-backend
3464866490,Java,Claude_Code,chore,https://github.com/Kernel180-BE12/Final-2team-DrHong/pull/102,https://api.github.com/repos/Kernel180-BE12/Final-2team-DrHong
3486884717,Java,Claude_Code,feat,https://github.com/quantum-soft-dev/data-forge-middleware/pull/1,https://api.github.com/repos/quantum-soft-dev/data-forge-middleware
